date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-28T10:07:38.167978,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:07:38.167978,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:07:38.167978,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:07:38.167978,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:07:38.167978,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:07:49.817519,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T22:07:49.817519,Labour,,1111884,15.5,13.0,,,,,11.88,11.88,,,,
2017-04-28T22:07:49.817519,UKIP,,3614201,44.0,,,,,,11.88,,,,,
2017-04-28T22:07:49.817519,Liberal Democrat,,2938886,44.0,,,,,,11.88,,,,,
2017-04-28T22:07:49.817519,Green,,2938887,100.0,,,,,,11.88,,,,,
2017-04-29T10:08:01.930279,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T10:08:01.930279,Labour,,1111884,15.5,13.0,,,,,11.88,11.88,,,,
2017-04-29T10:08:01.930279,UKIP,,3614201,44.0,,,,,,11.88,,,,,
2017-04-29T10:08:01.930279,Liberal Democrat,,2938886,44.0,,,,,,11.88,,,,,
2017-04-29T10:08:01.930279,Green,,2938887,100.0,,,,,,11.88,,,,,
2017-04-29T22:07:46.559594,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T22:07:46.559594,Labour,,1111884,16.0,14.0,,,,,11.84,11.84,,,,
2017-04-29T22:07:46.559594,UKIP,,3614201,46.0,,,,,,11.84,,,,,
2017-04-29T22:07:46.559594,Liberal Democrat,,2938886,46.0,,,,,,11.84,,,,,
2017-04-29T22:07:46.559594,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-04-30T10:07:54.875765,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T10:07:54.875765,Labour,,1111884,16.0,14.0,,,,,11.89,11.89,,,,
2017-04-30T10:07:54.875765,UKIP,,3614201,46.0,,,,,,11.89,,,,,
2017-04-30T10:07:54.875765,Liberal Democrat,,2938886,46.0,,,,,,11.89,,,,,
2017-04-30T10:07:54.875765,Green,,2938887,100.0,,,,,,11.89,,,,,
2017-04-30T22:07:46.368247,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T22:07:46.368247,Labour,,1111884,16.0,14.0,,,,,11.87,11.87,,,,
2017-04-30T22:07:46.368247,UKIP,,3614201,46.0,,,,,,11.87,,,,,
2017-04-30T22:07:46.368247,Liberal Democrat,,2938886,46.0,,,,,,11.87,,,,,
2017-04-30T22:07:46.368247,Green,,2938887,100.0,,,,,,11.87,,,,,
2017-05-01T10:07:52.212107,Conservative,,1111885,,,,,,,,,,,,
2017-05-01T10:07:52.212107,Labour,,1111884,16.0,14.0,,,,,11.87,11.87,,,,
2017-05-01T10:07:52.212107,UKIP,,3614201,46.0,,,,,,11.87,,,,,
2017-05-01T10:07:52.212107,Liberal Democrat,,2938886,46.0,,,,,,11.87,,,,,
2017-05-01T10:07:52.212107,Green,,2938887,100.0,,,,,,11.87,,,,,
2017-05-01T22:07:59.772188,Conservative,,1111885,,,,,,,,,,,,
2017-05-01T22:07:59.772188,Labour,,1111884,16.0,14.0,,,,,11.82,11.82,,,,
2017-05-01T22:07:59.772188,UKIP,,3614201,46.0,,,,,,11.82,,,,,
2017-05-01T22:07:59.772188,Liberal Democrat,,2938886,46.0,,,,,,11.82,,,,,
2017-05-01T22:07:59.772188,Green,,2938887,100.0,,,,,,11.82,,,,,
2017-05-02T10:07:45.812178,Conservative,,1111885,,,,,,,,,,,,
2017-05-02T10:07:45.812178,Labour,,1111884,16.0,14.0,,,,,11.82,11.82,,,,
2017-05-02T10:07:45.812178,UKIP,,3614201,46.0,,,,,,11.82,,,,,
2017-05-02T10:07:45.812178,Liberal Democrat,,2938886,46.0,,,,,,11.82,,,,,
2017-05-02T10:07:45.812178,Green,,2938887,100.0,,,,,,11.82,,,,,
2017-05-02T22:07:46.659899,Conservative,,1111885,,,,,,,,,,,,
2017-05-02T22:07:46.659899,Labour,,1111884,16.0,14.0,,,,,11.84,11.84,,,,
2017-05-02T22:07:46.659899,UKIP,,3614201,46.0,,,,,,11.84,,,,,
2017-05-02T22:07:46.659899,Liberal Democrat,,2938886,46.0,,,,,,11.84,,,,,
2017-05-02T22:07:46.659899,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-05-03T10:07:52.644098,Conservative,,1111885,,,,,,,,,,,,
2017-05-03T10:07:52.644098,Labour,,1111884,16.0,14.0,,,,,11.84,11.84,,,,
2017-05-03T10:07:52.644098,UKIP,,3614201,46.0,,,,,,11.84,,,,,
2017-05-03T10:07:52.644098,Liberal Democrat,,2938886,46.0,,,,,,11.84,,,,,
2017-05-03T10:07:52.644098,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-05-03T22:10:21.972410,Conservative,,1111885,,,,,,,,,,,,
2017-05-03T22:10:21.972410,Labour,,1111884,16.0,14.0,,,,,11.82,11.82,,,,
2017-05-03T22:10:21.972410,UKIP,,3614201,46.0,,,,,,11.82,,,,,
2017-05-03T22:10:21.972410,Liberal Democrat,,2938886,46.0,,,,,,11.82,,,,,
2017-05-03T22:10:21.972410,Green,,2938887,100.0,,,,,,11.82,,,,,
2017-05-04T10:07:55.608468,Conservative,,1111885,,,,,,,,,,,,
2017-05-04T10:07:55.608468,Labour,,1111884,16.0,14.0,,,,,11.8,11.8,,,,
2017-05-04T10:07:55.608468,UKIP,,3614201,46.0,,,,,,11.8,,,,,
2017-05-04T10:07:55.608468,Liberal Democrat,,2938886,46.0,,,,,,11.8,,,,,
