date,date_bet,bet_delay,bsp_reconciled,complete,inplay,number_of_winners,number_of_runners,number_of_active_runners,last_match_time,total_matched,total_available,cross_matching,runners_voidable,version,status
2017-01-04T03:28:53.308035,2016-11-08 12:00:00,1,False,True,True,1,6,6,2017-01-03T22:41:58.491Z,512449.89668256877,18868.025541021223,True,False,1521111430,OPEN
2017-01-04T03:53:02.729045,2016-11-08 12:00:00,1,False,True,True,1,6,6,2017-01-03T22:41:58.491Z,512449.89668256877,18868.025541021223,True,False,1521111430,OPEN
2017-01-04T05:06:49.377213,2016-11-08 12:00:00,1,False,True,True,1,6,6,2017-01-03T22:41:58.491Z,512653.9618921673,18876.827021780537,True,False,1521111430,OPEN
