date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-01-04T03:29:14.893577,Jan 2017 - Mar 2017,,10064887,2.0,,,,,,23.522,,,,,
2017-01-04T03:29:14.893577,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,,,,11.761,,,,,
2017-01-04T03:29:14.893577,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.522,,,,,
2017-01-04T03:29:14.893577,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.522,,,,,
2017-01-04T03:29:14.893577,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.522,,,,,
2017-01-04T03:29:14.893577,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-04T03:29:14.893577,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-04T03:29:14.893577,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-04T03:29:14.893577,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-04T03:29:14.893577,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-04T03:29:14.893577,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-04T03:29:14.893577,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-04T03:29:14.893577,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-04T03:29:14.893577,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.522,,,,,
2017-01-04T03:29:14.893577,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,117.60999999999999,27.050300000000004,,,,
2017-01-04T03:53:22.808864,Jan 2017 - Mar 2017,,10064887,2.0,,,,,,23.522,,,,,
2017-01-04T03:53:22.808864,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,,,,11.761,,,,,
2017-01-04T03:53:22.808864,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.522,,,,,
2017-01-04T03:53:22.808864,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.522,,,,,
2017-01-04T03:53:22.808864,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.522,,,,,
2017-01-04T03:53:22.808864,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-04T03:53:22.808864,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-04T03:53:22.808864,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-04T03:53:22.808864,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-04T03:53:22.808864,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-04T03:53:22.808864,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-04T03:53:22.808864,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-04T03:53:22.808864,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-04T03:53:22.808864,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.522,,,,,
2017-01-04T03:53:22.808864,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,117.60999999999999,27.050300000000004,,,,
2017-01-04T05:07:07.958021,Jan 2017 - Mar 2017,,10064887,2.0,,,,,,23.534000000000002,,,,,
2017-01-04T05:07:07.958021,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.767000000000001,,,2.3769340000000003,,
2017-01-04T05:07:07.958021,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.534000000000002,,,,,
2017-01-04T05:07:07.958021,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.534000000000002,,,,,
2017-01-04T05:07:07.958021,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.534000000000002,,,,,
2017-01-04T05:07:07.958021,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-04T05:07:07.958021,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-04T05:07:07.958021,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-04T05:07:07.958021,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-04T05:07:07.958021,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-04T05:07:07.958021,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-04T05:07:07.958021,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-04T05:07:07.958021,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-04T05:07:07.958021,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.534000000000002,,,,,
2017-01-04T05:07:07.958021,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,117.67,27.064100000000003,,,,
