date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-01-07T00:42:52.037652,Norman Lamb,3.5,4615252,1.01,,,,,,25.63,,,,,
2017-01-07T00:42:52.037652,Tom Brake,10.0,1345095,1.01,,,990.0,,,2.3819999999999997,,,2.35532,,
2017-01-07T00:42:52.037652,Vince Cable,,1342095,17.0,,,,,,4.638,,,,,
2017-01-07T00:42:52.037652,Danny Alexander,16.5,2595957,1.01,,,,,,2.4019999999999997,,,,,
2017-01-07T00:42:52.037652,John Pugh,,10072071,13.0,,,,,,6.144,,,,,
2017-01-07T00:42:52.037652,Jeremy Browne,,4615260,13.0,,,,,,6.144,,,,,
2017-01-07T00:42:52.037652,John Leech,,8894075,13.0,,,,,,6.144,,,,,
2017-01-07T00:42:52.037652,Nick Clegg,7.6,1342129,1.01,,,,,,12.252,,,,,
2017-01-07T00:42:52.037652,Greg Mulholland,6.0,10072070,1.01,,,,,,12.222000000000001,,,,,
2017-01-07T00:42:52.037652,Jo Swinson,,5004370,13.0,,,,,,6.144,,,,,
2017-01-07T00:42:52.037652,Ed Davey,,1342094,13.0,,,,,,6.144,,,,,
2017-01-07T00:42:52.037652,David Laws,15.0,1342097,13.0,,,,,,5.403999999999999,,,,,
2017-01-07T00:42:52.037652,Willie Rennie,,4615264,13.0,,,,,,6.144,,,,,
2017-01-07T00:42:52.037652,Kirsty Williams,11.5,4302209,12.0,,,,,,4.298,,,,,
2017-01-07T00:42:52.037652,Mark Williams,12.0,10072072,13.0,,,,,,6.144,,,,,
2017-01-07T00:42:52.037652,Alistair Carmichael,7.2,4615259,1.01,,,,,,22.131999999999998,,,,,
2017-01-07T00:42:52.037652,Dan Rogerson,16.0,11502686,1.01,,,,,,22.131999999999998,,,,,
2017-01-07T00:42:52.037652,Sarah Olney,10.0,12050150,1.01,,,,,,22.131999999999998,,,,,
2017-01-07T19:23:04.442356,Norman Lamb,3.5,4615252,1.01,,,,,,25.63,,,,,
2017-01-07T19:23:04.442356,Tom Brake,10.0,1345095,1.01,,,990.0,,,2.3819999999999997,,,2.35532,,
2017-01-07T19:23:04.442356,Vince Cable,,1342095,17.0,,,,,,4.638,,,,,
2017-01-07T19:23:04.442356,Danny Alexander,16.5,2595957,1.01,,,,,,2.4019999999999997,,,,,
2017-01-07T19:23:04.442356,John Pugh,,10072071,13.0,,,,,,6.144,,,,,
2017-01-07T19:23:04.442356,Jeremy Browne,,4615260,13.0,,,,,,6.144,,,,,
2017-01-07T19:23:04.442356,John Leech,,8894075,13.0,,,,,,6.144,,,,,
2017-01-07T19:23:04.442356,Nick Clegg,7.6,1342129,1.01,,,,,,12.252,,,,,
2017-01-07T19:23:04.442356,Greg Mulholland,6.0,10072070,1.01,,,,,,12.222000000000001,,,,,
2017-01-07T19:23:04.442356,Jo Swinson,,5004370,13.0,,,,,,6.144,,,,,
2017-01-07T19:23:04.442356,Ed Davey,,1342094,13.0,,,,,,6.144,,,,,
2017-01-07T19:23:04.442356,David Laws,15.0,1342097,13.0,,,,,,5.403999999999999,,,,,
2017-01-07T19:23:04.442356,Willie Rennie,,4615264,13.0,,,,,,6.144,,,,,
2017-01-07T19:23:04.442356,Kirsty Williams,11.5,4302209,12.0,,,,,,4.298,,,,,
2017-01-07T19:23:04.442356,Mark Williams,12.0,10072072,13.0,,,,,,6.144,,,,,
2017-01-07T19:23:04.442356,Alistair Carmichael,7.2,4615259,1.01,,,,,,22.131999999999998,,,,,
2017-01-07T19:23:04.442356,Dan Rogerson,16.0,11502686,1.01,,,,,,22.131999999999998,,,,,
2017-01-07T19:23:04.442356,Sarah Olney,10.0,12050150,1.01,,,,,,22.131999999999998,,,,,
2017-01-07T23:03:08.499640,Norman Lamb,3.5,4615252,1.01,,,,,,25.63,,,,,
2017-01-07T23:03:08.499640,Tom Brake,10.0,1345095,1.01,,,990.0,,,2.3819999999999997,,,2.35532,,
2017-01-07T23:03:08.499640,Vince Cable,,1342095,17.0,,,,,,4.638,,,,,
2017-01-07T23:03:08.499640,Danny Alexander,16.5,2595957,1.01,,,,,,2.4019999999999997,,,,,
2017-01-07T23:03:08.499640,John Pugh,,10072071,13.0,,,,,,6.144,,,,,
2017-01-07T23:03:08.499640,Jeremy Browne,,4615260,13.0,,,,,,6.144,,,,,
2017-01-07T23:03:08.499640,John Leech,,8894075,13.0,,,,,,6.144,,,,,
2017-01-07T23:03:08.499640,Nick Clegg,7.6,1342129,1.01,,,,,,12.252,,,,,
2017-01-07T23:03:08.499640,Greg Mulholland,6.0,10072070,1.01,,,,,,12.222000000000001,,,,,
2017-01-07T23:03:08.499640,Jo Swinson,,5004370,13.0,,,,,,6.144,,,,,
2017-01-07T23:03:08.499640,Ed Davey,,1342094,13.0,,,,,,6.144,,,,,
2017-01-07T23:03:08.499640,David Laws,15.0,1342097,13.0,,,,,,5.403999999999999,,,,,
2017-01-07T23:03:08.499640,Willie Rennie,,4615264,13.0,,,,,,6.144,,,,,
2017-01-07T23:03:08.499640,Kirsty Williams,11.5,4302209,12.0,,,,,,4.298,,,,,
2017-01-07T23:03:08.499640,Mark Williams,12.0,10072072,13.0,,,,,,6.144,,,,,
2017-01-07T23:03:08.499640,Alistair Carmichael,7.2,4615259,1.01,,,,,,22.131999999999998,,,,,
2017-01-07T23:03:08.499640,Dan Rogerson,16.0,11502686,1.01,,,,,,22.131999999999998,,,,,
2017-01-07T23:03:08.499640,Sarah Olney,10.0,12050150,1.01,,,,,,22.131999999999998,,,,,
2017-01-08T11:03:08.055399,Norman Lamb,3.5,4615252,1.01,,,,,,25.63,,,,,
