date,date_bet,bet_delay,bsp_reconciled,complete,inplay,number_of_winners,number_of_runners,number_of_active_runners,last_match_time,total_matched,total_available,cross_matching,runners_voidable,version,status
2017-01-04T03:29:21.440891,2016-12-05 22:00:00,0,False,False,False,1,8,8,2017-01-03T23:20:22.717Z,246243.07530237272,8831.384705782952,False,False,1513987987,OPEN
2017-01-04T03:53:28.337498,2016-12-05 22:00:00,0,False,False,False,1,8,8,2017-01-03T23:20:22.717Z,246243.07530237272,8831.384705782952,False,False,1513987987,OPEN
2017-01-04T05:07:13.343916,2016-12-05 22:00:00,0,False,False,False,1,8,8,2017-01-03T23:20:22.717Z,246337.71198104744,8834.806496442588,False,False,1513987987,OPEN
2017-01-04T11:03:28.131973,2016-12-05 22:00:00,0,False,False,False,1,8,8,2017-01-03T23:20:22.717Z,246017.2877779717,8822.041431252637,False,False,1513987987,OPEN
