date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-01-04T03:29:02.838667,Simon Harris,,10521067,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Leo Varadkar,1.56,5056799,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Jimmy Deenihan,,5056809,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Michael McDowell,,2082888,,,,,,,,,,,,
2017-01-04T03:29:02.838667,John Perry,,5056804,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Lucinda Creighton,22.0,5056808,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Alan Shatter ,,5023242,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Olivia Mitchell,,5056810,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Phil Hogan      ,,5023251,,,,,,,,,,,,
2017-01-04T03:29:02.838667,James Reilly ,,5023238,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Brian Hayes,,5023246,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Denis Naughton,,5056801,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Michael Ring,,5056802,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Simon Coveney,3.85,5023243,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Richard Bruton.,4.4,4761065,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Damien English,2.04,5023252,,,,,,,,,,,,
2017-01-04T03:29:02.838667,John Deasy,3.05,5056807,,,,,,,,,,,,
2017-01-04T03:29:02.838667,Fergus ODowd,,5023247,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Simon Harris,,10521067,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Leo Varadkar,1.56,5056799,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Jimmy Deenihan,,5056809,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Michael McDowell,,2082888,,,,,,,,,,,,
2017-01-04T03:53:11.380784,John Perry,,5056804,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Lucinda Creighton,22.0,5056808,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Alan Shatter ,,5023242,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Olivia Mitchell,,5056810,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Phil Hogan      ,,5023251,,,,,,,,,,,,
2017-01-04T03:53:11.380784,James Reilly ,,5023238,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Brian Hayes,,5023246,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Denis Naughton,,5056801,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Michael Ring,,5056802,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Simon Coveney,3.85,5023243,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Richard Bruton.,4.4,4761065,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Damien English,2.04,5023252,,,,,,,,,,,,
2017-01-04T03:53:11.380784,John Deasy,3.05,5056807,,,,,,,,,,,,
2017-01-04T03:53:11.380784,Fergus ODowd,,5023247,,,,,,,,,,,,
