date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-29T22:06:40.731307,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T22:06:40.731307,Labour,,1111884,,,,,,,,,,,,
2017-04-29T22:06:40.731307,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-29T22:06:40.731307,UKIP,,3614201,,,,,,,,,,,,
2017-04-29T22:06:40.731307,Green,,2938887,,,,,,,,,,,,
2017-04-30T10:06:47.531910,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T10:06:47.531910,Labour,,1111884,,,,,,,,,,,,
2017-04-30T10:06:47.531910,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-30T10:06:47.531910,UKIP,,3614201,,,,,,,,,,,,
2017-04-30T10:06:47.531910,Green,,2938887,,,,,,,,,,,,
