date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2018-01-28T11:03:43.475869,Labor,,2049781,,,,,,,,,,,,
2018-01-28T11:03:43.475869,Liberal,,1342139,,,,,,,,,,,,
2018-01-28T11:03:43.475869,Any Other Party,,1111887,10.0,,,,,,2.28,,,,,
2018-01-28T23:03:39.049586,Labor,,2049781,1.5,,,,,,80.54,,,,,
2018-01-28T23:03:39.049586,Liberal,,1342139,,,,3.0,,,,,,40.27,,
2018-01-28T23:03:39.049586,Any Other Party,,1111887,1.5,,,,,,82.82,,,,,
2018-01-29T11:03:36.623644,Labor,,2049781,1.5,,,,,,80.59,,,,,
2018-01-29T11:03:36.623644,Liberal,,1342139,,,,3.0,,,,,,40.3,,
2018-01-29T11:03:36.623644,Any Other Party,,1111887,1.5,,,,,,82.86,,,,,
2018-01-29T23:03:40.731202,Labor,,2049781,1.5,,,,,,80.76,,,,,
2018-01-29T23:03:40.731202,Liberal,,1342139,,,,3.0,,,,,,40.38,,
2018-01-29T23:03:40.731202,Any Other Party,,1111887,1.5,,,,,,83.03,,,,,
2018-01-30T11:03:38.515700,Labor,,2049781,1.5,,,,,,80.55,,,,,
2018-01-30T11:03:38.515700,Liberal,,1342139,,,,3.0,,,,,,40.27,,
2018-01-30T11:03:38.515700,Any Other Party,,1111887,1.5,,,,,,82.82,,,,,
2018-01-30T23:03:35.454834,Labor,1.5,2049781,1.4,,,10.0,,,100.76,,,12.09,,
2018-01-30T23:03:35.454834,Liberal,,1342139,1.1,,,4.0,,,403.05,,,40.31,,
2018-01-30T23:03:35.454834,Any Other Party,,1111887,1.5,,,,,,82.89,,,,,
2018-01-31T11:03:36.505902,Labor,1.5,2049781,1.4,,,10.0,,,100.45,,,12.05,,
2018-01-31T11:03:36.505902,Liberal,,1342139,1.1,,,4.0,,,401.78,,,40.18,,
2018-01-31T11:03:36.505902,Any Other Party,,1111887,1.5,,,,,,82.63,,,,,
2018-01-31T23:03:37.409298,Labor,1.4,2049781,1.35,,,10.0,,,120.94,,,26.17,,
2018-01-31T23:03:37.409298,Liberal,,1342139,1.1,,,4.0,,,402.8,,,40.28,,
2018-01-31T23:03:37.409298,Any Other Party,,1111887,1.5,,,,,,82.85,,,,,
2018-02-01T11:03:38.004911,Labor,1.4,2049781,1.35,,,10.0,,,120.75,,,26.13,,
2018-02-01T11:03:38.004911,Liberal,,1342139,1.1,,,4.0,,,402.18,,,40.22,,
2018-02-01T11:03:38.004911,Any Other Party,,1111887,1.5,,,,,,82.73,,,,,
2018-02-01T23:03:41.502832,Labor,1.4,2049781,1.35,,,10.0,,,120.03,,,25.97,,
2018-02-01T23:03:41.502832,Liberal,,1342139,1.1,,,4.0,,,399.79,,,39.98,,
2018-02-01T23:03:41.502832,Any Other Party,,1111887,1.5,,,,,,82.24,,,,,
2018-02-02T11:03:36.419370,Labor,1.4,2049781,1.35,,,10.0,,,120.1,,,26.01,,
2018-02-02T11:03:36.419370,Liberal,,1342139,1.1,,,4.0,,,400.32,,,40.03,,
2018-02-02T11:03:36.419370,Any Other Party,,1111887,1.5,,,,,,82.34,,,,,
2018-02-02T23:03:32.328132,Labor,1.4,2049781,1.35,,,10.0,,,120.36,,,26.06,,
2018-02-02T23:03:32.328132,Liberal,,1342139,1.1,,,4.0,,,401.19,,,40.12,,
2018-02-02T23:03:32.328132,Any Other Party,,1111887,1.5,,,,,,82.5,,,,,
2018-02-03T11:03:33.599953,Labor,1.4,2049781,1.35,,,10.0,,,120.36,,,26.06,,
2018-02-03T11:03:33.599953,Liberal,,1342139,1.1,,,4.0,,,401.19,,,40.12,,
2018-02-03T11:03:33.599953,Any Other Party,,1111887,1.5,,,,,,82.5,,,,,
2018-02-03T23:05:16.124258,Labor,1.4,2049781,1.35,,,10.0,,,120.36,,,26.06,,
2018-02-03T23:05:16.124258,Liberal,,1342139,1.1,,,4.0,,,401.19,,,40.12,,
2018-02-03T23:05:16.124258,Any Other Party,,1111887,1.5,,,,,,82.5,,,,,
2018-02-04T11:03:35.807734,Labor,1.4,2049781,1.35,,,10.0,,,120.36,,,26.06,,
2018-02-04T11:03:35.807734,Liberal,,1342139,1.1,,,3.4,3.5,,401.19,,,40.12,190.86,
2018-02-04T11:03:35.807734,Any Other Party,,1111887,1.5,,,,,,82.5,,,,,
2018-02-04T23:03:34.496931,Labor,1.4,2049781,1.35,,,10.0,,,120.65,,,26.13,,
2018-02-04T23:03:34.496931,Liberal,,1342139,1.1,,,3.45,3.5,,402.18,,,40.22,190.72,
2018-02-04T23:03:34.496931,Any Other Party,,1111887,1.5,,,,,,82.7,,,,,
2018-02-05T11:03:35.183631,Labor,1.35,2049781,1.41,1.4,,9.4,,,31.4,477.71,,51.37,,
2018-02-05T11:03:35.183631,Liberal,,1342139,1.12,,,3.5,,,838.69,,,201.46,,
2018-02-05T11:03:35.183631,Any Other Party,,1111887,1.69,1.66,1.64,1000.0,,,82.5,27.63,272.9,6.37,,
2018-02-05T23:03:34.692509,Labor,1.35,2049781,1.41,1.4,,9.4,,,31.46,477.45,,51.68,,
2018-02-05T23:03:34.692509,Liberal,,1342139,1.12,,,3.5,,,844.05,,,201.39,,
2018-02-05T23:03:34.692509,Any Other Party,,1111887,1.71,1.66,1.64,1000.0,,,83.05,27.68,274.62,6.37,,
2018-02-06T11:03:36.437110,Labor,1.35,2049781,1.41,1.4,,9.4,600.0,,34.35,475.76,,52.8,3.47,
2018-02-06T11:03:36.437110,Liberal,,1342139,1.12,1.01,,3.4,3.5,500.0,853.0,3.17,,11.64,190.3,4.99
2018-02-06T11:03:36.437110,Any Other Party,,1111887,1.71,1.66,1.64,1000.0,,,89.81,23.7,278.09,6.34,,
2018-02-06T23:03:34.140480,Labor,1.35,2049781,1.44,1.41,1.4,9.4,600.0,,57.18,28.15,478.94,52.96,3.5,
2018-02-06T23:03:34.140480,Liberal,,1342139,1.12,1.01,,3.4,3.5,500.0,855.36,3.19,,11.7,191.58,9.29
2018-02-06T23:03:34.140480,Any Other Party,,1111887,1.73,1.66,1.64,1000.0,,,90.05,23.82,278.87,6.39,,
2018-02-07T11:03:36.021423,Labor,1.35,2049781,1.44,1.41,1.4,9.4,600.0,,57.01,28.13,477.5,53.09,3.49,
