date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-23T22:05:43.925283,Conservative,,1111885,,,,,,,,,,,,
2017-04-23T22:05:43.925283,Labour,,1111884,,,,,,,,,,,,
2017-04-23T22:05:43.925283,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T22:05:43.925283,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T22:05:43.925283,Green,,2938887,,,,,,,,,,,,
2017-04-24T10:05:34.076072,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T10:05:34.076072,Labour,,1111884,,,,,,,,,,,,
2017-04-24T10:05:34.076072,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T10:05:34.076072,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T10:05:34.076072,Green,,2938887,,,,,,,,,,,,
2017-04-24T22:05:34.540083,Conservative,,1111885,,,,1000.0,,,,,,2.37,,
2017-04-24T22:05:34.540083,Labour,,1111884,,,,,,,,,,,,
2017-04-24T22:05:34.540083,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T22:05:34.540083,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T22:05:34.540083,Green,,2938887,,,,,,,,,,,,
2017-04-25T10:05:37.878229,Conservative,,1111885,,,,1000.0,,,,,,2.37,,
2017-04-25T10:05:37.878229,Labour,,1111884,,,,,,,,,,,,
2017-04-25T10:05:37.878229,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T10:05:37.878229,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T10:05:37.878229,Green,,2938887,,,,,,,,,,,,
2017-04-25T22:05:32.631414,Conservative,,1111885,,,,1000.0,,,,,,2.36,,
2017-04-25T22:05:32.631414,Labour,,1111884,,,,,,,,,,,,
2017-04-25T22:05:32.631414,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T22:05:32.631414,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T22:05:32.631414,Green,,2938887,,,,,,,,,,,,
2017-04-26T10:05:33.362459,Conservative,,1111885,,,,1000.0,,,,,,2.37,,
2017-04-26T10:05:33.362459,Labour,,1111884,,,,,,,,,,,,
2017-04-26T10:05:33.362459,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T10:05:33.362459,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T10:05:33.362459,Green,,2938887,,,,,,,,,,,,
2017-04-26T22:05:34.104246,Conservative,,1111885,,,,1000.0,,,,,,2.37,,
2017-04-26T22:05:34.104246,Labour,,1111884,,,,,,,,,,,,
2017-04-26T22:05:34.104246,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T22:05:34.104246,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T22:05:34.104246,Green,,2938887,,,,,,,,,,,,
2017-04-27T10:04:08.724537,Conservative,,1111885,,,,6.0,,,,,,2.37,,
2017-04-27T10:04:08.724537,Labour,,1111884,,,,,,,,,,,,
2017-04-27T10:04:08.724537,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T10:04:08.724537,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T10:04:08.724537,Green,,2938887,,,,,,,,,,,,
2017-04-27T22:04:13.303107,Conservative,,1111885,,,,6.0,,,,,,2.37,,
2017-04-27T22:04:13.303107,Labour,,1111884,,,,,,,,,,,,
2017-04-27T22:04:13.303107,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T22:04:13.303107,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T22:04:13.303107,Green,,2938887,,,,,,,,,,,,
2017-04-28T10:04:14.331638,Conservative,,1111885,,,,6.0,,,,,,2.37,,
2017-04-28T10:04:14.331638,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:04:14.331638,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:04:14.331638,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:04:14.331638,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:04:11.649779,Conservative,,1111885,,,,6.0,,,,,,2.38,,
2017-04-28T22:04:11.649779,Labour,,1111884,,,,,,,,,,,,
2017-04-28T22:04:11.649779,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T22:04:11.649779,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T22:04:11.649779,Green,,2938887,,,,,,,,,,,,
2017-04-29T10:04:18.815054,Conservative,,1111885,,,,6.0,,,,,,2.38,,
2017-04-29T10:04:18.815054,Labour,,1111884,,,,,,,,,,,,
2017-04-29T10:04:18.815054,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-29T10:04:18.815054,UKIP,,3614201,,,,,,,,,,,,
2017-04-29T10:04:18.815054,Green,,2938887,,,,,,,,,,,,
2017-04-29T22:04:10.749466,Conservative,,1111885,,,,6.0,,,,,,2.37,,
2017-04-29T22:04:10.749466,Labour,,1111884,,,,,,,,,,,,
2017-04-29T22:04:10.749466,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-29T22:04:10.749466,UKIP,,3614201,,,,,,,,,,,,
2017-04-29T22:04:10.749466,Green,,2938887,,,,,,,,,,,,
2017-04-30T10:04:10.619529,Conservative,,1111885,,,,6.0,,,,,,2.38,,
2017-04-30T10:04:10.619529,Labour,,1111884,,,,,,,,,,,,
