date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-28T10:07:15.680798,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:07:15.680798,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:07:15.680798,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:07:15.680798,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:07:15.680798,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:07:30.953354,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T22:07:30.953354,UKIP,,3614201,29.0,,,,,,11.88,,,,,
2017-04-28T22:07:30.953354,Labour,,1111884,29.0,,,,,,11.88,,,,,
2017-04-28T22:07:30.953354,Liberal Democrat,,2938886,29.0,,,,,,11.88,,,,,
2017-04-28T22:07:30.953354,Green,,2938887,29.0,,,,,,11.88,,,,,
2017-04-29T10:07:43.459950,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T10:07:43.459950,UKIP,,3614201,29.0,,,,,,11.88,,,,,
2017-04-29T10:07:43.459950,Labour,,1111884,29.0,,,,,,11.88,,,,,
2017-04-29T10:07:43.459950,Liberal Democrat,,2938886,29.0,,,,,,11.88,,,,,
2017-04-29T10:07:43.459950,Green,,2938887,29.0,,,,,,11.88,,,,,
2017-04-29T22:07:27.600264,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T22:07:27.600264,UKIP,,3614201,30.0,,,,,,11.84,,,,,
2017-04-29T22:07:27.600264,Labour,,1111884,30.0,,,,,,11.84,,,,,
2017-04-29T22:07:27.600264,Liberal Democrat,,2938886,30.0,,,,,,11.84,,,,,
2017-04-29T22:07:27.600264,Green,,2938887,30.0,,,,,,11.84,,,,,
2017-04-30T10:07:36.116186,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T10:07:36.116186,UKIP,,3614201,30.0,,,,,,11.89,,,,,
2017-04-30T10:07:36.116186,Labour,,1111884,30.0,,,,,,11.89,,,,,
2017-04-30T10:07:36.116186,Liberal Democrat,,2938886,30.0,,,,,,11.89,,,,,
2017-04-30T10:07:36.116186,Green,,2938887,30.0,,,,,,11.89,,,,,
2017-04-30T22:07:27.275988,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T22:07:27.275988,UKIP,,3614201,30.0,,,,,,11.87,,,,,
2017-04-30T22:07:27.275988,Labour,,1111884,30.0,,,,,,11.87,,,,,
2017-04-30T22:07:27.275988,Liberal Democrat,,2938886,30.0,,,,,,11.87,,,,,
2017-04-30T22:07:27.275988,Green,,2938887,30.0,,,,,,11.87,,,,,
2017-05-01T10:07:30.620343,Conservative,,1111885,,,,,,,,,,,,
2017-05-01T10:07:30.620343,UKIP,,3614201,30.0,,,,,,11.87,,,,,
2017-05-01T10:07:30.620343,Labour,,1111884,30.0,,,,,,11.87,,,,,
2017-05-01T10:07:30.620343,Liberal Democrat,,2938886,30.0,,,,,,11.87,,,,,
2017-05-01T10:07:30.620343,Green,,2938887,30.0,,,,,,11.87,,,,,
2017-05-01T22:07:39.564296,Conservative,,1111885,,,,,,,,,,,,
2017-05-01T22:07:39.564296,UKIP,,3614201,30.0,,,,,,11.82,,,,,
2017-05-01T22:07:39.564296,Labour,,1111884,30.0,,,,,,11.82,,,,,
2017-05-01T22:07:39.564296,Liberal Democrat,,2938886,30.0,,,,,,11.82,,,,,
2017-05-01T22:07:39.564296,Green,,2938887,30.0,,,,,,11.82,,,,,
2017-05-02T10:07:27.303706,Conservative,,1111885,,,,,,,,,,,,
2017-05-02T10:07:27.303706,UKIP,,3614201,30.0,,,,,,11.82,,,,,
2017-05-02T10:07:27.303706,Labour,,1111884,30.0,,,,,,11.82,,,,,
2017-05-02T10:07:27.303706,Liberal Democrat,,2938886,30.0,,,,,,11.82,,,,,
2017-05-02T10:07:27.303706,Green,,2938887,30.0,,,,,,11.82,,,,,
2017-05-02T22:07:27.284287,Conservative,,1111885,,,,,,,,,,,,
2017-05-02T22:07:27.284287,UKIP,,3614201,30.0,,,,,,11.84,,,,,
2017-05-02T22:07:27.284287,Labour,,1111884,30.0,,,,,,11.84,,,,,
2017-05-02T22:07:27.284287,Liberal Democrat,,2938886,30.0,,,,,,11.84,,,,,
2017-05-02T22:07:27.284287,Green,,2938887,30.0,,,,,,11.84,,,,,
2017-05-03T10:07:32.511385,Conservative,,1111885,,,,,,,,,,,,
2017-05-03T10:07:32.511385,UKIP,,3614201,30.0,,,,,,11.84,,,,,
2017-05-03T10:07:32.511385,Labour,,1111884,30.0,,,,,,11.84,,,,,
2017-05-03T10:07:32.511385,Liberal Democrat,,2938886,30.0,,,,,,11.84,,,,,
2017-05-03T10:07:32.511385,Green,,2938887,30.0,,,,,,11.84,,,,,
2017-05-03T22:07:53.459363,Conservative,,1111885,,,,,,,,,,,,
2017-05-03T22:07:53.459363,UKIP,,3614201,30.0,,,,,,11.82,,,,,
2017-05-03T22:07:53.459363,Labour,,1111884,30.0,,,,,,11.82,,,,,
2017-05-03T22:07:53.459363,Liberal Democrat,,2938886,30.0,,,,,,11.82,,,,,
2017-05-03T22:07:53.459363,Green,,2938887,30.0,,,,,,11.82,,,,,
2017-05-04T10:07:36.300296,Conservative,,1111885,,,,,,,,,,,,
2017-05-04T10:07:36.300296,UKIP,,3614201,30.0,,,,,,11.8,,,,,
2017-05-04T10:07:36.300296,Labour,,1111884,30.0,,,,,,11.8,,,,,
2017-05-04T10:07:36.300296,Liberal Democrat,,2938886,30.0,,,,,,11.8,,,,,
2017-05-04T10:07:36.300296,Green,,2938887,30.0,,,,,,11.8,,,,,
2017-05-04T22:08:10.499868,Conservative,,1111885,,,,,,,,,,,,
2017-05-04T22:08:10.499868,UKIP,,3614201,,,,,,,,,,,,
2017-05-04T22:08:10.499868,Labour,,1111884,,,,,,,,,,,,
2017-05-04T22:08:10.499868,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-05-04T22:08:10.499868,Green,,2938887,,,,,,,,,,,,
2017-05-05T10:07:41.949996,Conservative,,1111885,,,,,,,,,,,,
2017-05-05T10:07:41.949996,UKIP,,3614201,30.0,,,,,,11.8,,,,,
2017-05-05T10:07:41.949996,Labour,,1111884,30.0,,,,,,11.8,,,,,
2017-05-05T10:07:41.949996,Liberal Democrat,,2938886,30.0,,,,,,11.8,,,,,
2017-05-05T10:07:41.949996,Green,,2938887,30.0,,,,,,11.8,,,,,
2017-05-05T22:07:36.440650,Conservative,,1111885,,,,,,,,,,,,
2017-05-05T22:07:36.440650,UKIP,,3614201,30.0,,,,,,11.8,,,,,
2017-05-05T22:07:36.440650,Labour,,1111884,30.0,,,,,,11.8,,,,,
2017-05-05T22:07:36.440650,Liberal Democrat,,2938886,30.0,,,,,,11.8,,,,,
2017-05-05T22:07:36.440650,Green,,2938887,30.0,,,,,,11.8,,,,,
