date,date_bet,bet_delay,bsp_reconciled,complete,inplay,number_of_winners,number_of_runners,number_of_active_runners,last_match_time,total_matched,total_available,cross_matching,runners_voidable,version,status
2017-04-28T10:10:31.613124,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,0.0,False,False,1632002233,OPEN
2017-04-28T22:10:16.087316,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,196.925076,False,False,1632036053,OPEN
2017-04-29T10:10:33.681664,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,196.925076,False,False,1632036053,OPEN
2017-04-29T22:10:12.816389,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,192.69746999999998,False,False,1634061221,OPEN
2017-04-30T10:10:24.513364,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,193.560416,False,False,1634061221,OPEN
2017-04-30T22:10:13.115643,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,193.316186,False,False,1634061221,OPEN
2017-05-01T10:10:25.548045,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,193.18593,False,False,1634061221,OPEN
2017-05-01T22:10:31.403608,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,192.50208599999996,False,False,1634061221,OPEN
2017-05-02T10:10:12.344307,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,192.46952199999998,False,False,1634061221,OPEN
2017-05-02T22:10:11.951506,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,192.74631599999998,False,False,1634061221,OPEN
2017-05-03T10:10:20.736072,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,192.713752,False,False,1634061221,OPEN
2017-05-03T22:12:54.152076,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,192.48580399999997,False,False,1634061221,OPEN
2017-05-04T10:10:26.448354,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,192.095036,False,False,1634061221,OPEN
2017-05-04T22:11:08.400326,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,,0.0,0.0,False,False,1639067685,OPEN
2017-05-05T10:10:29.568571,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,,0.0,192.16016399999998,False,False,1639067685,OPEN
2017-05-05T22:10:31.020230,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.982Z,5.972823999999999,192.192728,False,False,1639067685,OPEN
2017-05-06T10:10:34.642243,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.982Z,5.972823999999999,192.192728,False,False,1639067685,OPEN
2017-05-06T22:10:35.616478,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.982Z,5.972823999999999,195.73392799999996,False,False,1639067685,OPEN
2017-05-07T10:10:48.872376,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.982Z,5.972823999999999,195.73392799999996,False,False,1639067685,OPEN
2017-05-08T10:10:23.772016,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.982Z,5.999135999999999,196.596192,False,False,1639067685,OPEN
2017-05-08T22:10:27.000079,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.982Z,5.995088,196.463536,False,False,1639067685,OPEN
2017-05-09T10:10:36.502238,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.982Z,5.998124,196.563028,False,False,1639067685,OPEN
2017-05-09T22:10:23.757973,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.982Z,6.019375999999999,197.259472,False,False,1639067685,OPEN
2017-05-10T10:10:47.088783,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.000Z,6.029495999999999,197.59111199999998,False,False,1639067685,OPEN
2017-05-10T22:10:56.500208,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.000Z,6.0219059999999995,197.342382,False,False,1639067685,OPEN
2017-05-11T10:10:33.614043,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.000Z,6.015834,197.143398,False,False,1639067685,OPEN
2017-05-11T22:12:42.576798,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.000Z,6.004196,256.092012,False,False,1639067685,OPEN
2017-05-12T10:10:39.792417,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.000Z,5.983956,255.228732,False,False,1639067685,OPEN
2017-05-12T22:10:25.322986,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.000Z,5.965234,254.43019800000002,False,False,1639067685,OPEN
2017-05-13T10:10:40.604606,2017-06-08T06:02:47.000Z,0,False,False,False,1,5,5,2017-05-05T19:09:10.000Z,5.965234,254.43019800000002,False,False,1639067685,OPEN
