date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-28T10:09:14.487429,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:09:14.487429,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:09:14.487429,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:09:14.487429,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:09:14.487429,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:09:13.826781,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T22:09:13.826781,Labour,,1111884,20.0,17.5,,,,,11.88,11.88,,,,
2017-04-28T22:09:13.826781,Liberal Democrat,,2938886,100.0,,,,,,11.88,,,,,
2017-04-28T22:09:13.826781,UKIP,,3614201,85.0,,,,,,11.88,,,,,
2017-04-28T22:09:13.826781,Green,,2938887,100.0,,,,,,11.88,,,,,
2017-04-29T10:09:30.246339,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T10:09:30.246339,Labour,,1111884,20.0,17.5,,,,,11.88,11.88,,,,
2017-04-29T10:09:30.246339,Liberal Democrat,,2938886,100.0,,,,,,11.88,,,,,
2017-04-29T10:09:30.246339,UKIP,,3614201,85.0,,,,,,11.88,,,,,
2017-04-29T10:09:30.246339,Green,,2938887,100.0,,,,,,11.88,,,,,
2017-04-29T22:09:09.518386,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T22:09:09.518386,Labour,,1111884,21.0,18.5,,,,,11.84,11.84,,,,
2017-04-29T22:09:09.518386,Liberal Democrat,,2938886,100.0,,,,,,11.84,,,,,
2017-04-29T22:09:09.518386,UKIP,,3614201,90.0,,,,,,11.84,,,,,
2017-04-29T22:09:09.518386,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-04-30T10:09:19.940210,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T10:09:19.940210,Labour,,1111884,21.0,18.5,,,,,11.89,11.89,,,,
2017-04-30T10:09:19.940210,Liberal Democrat,,2938886,100.0,,,,,,11.89,,,,,
2017-04-30T10:09:19.940210,UKIP,,3614201,90.0,,,,,,11.89,,,,,
2017-04-30T10:09:19.940210,Green,,2938887,100.0,,,,,,11.89,,,,,
2017-04-30T22:09:10.284278,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T22:09:10.284278,Labour,,1111884,21.0,18.5,,,,,11.87,11.87,,,,
2017-04-30T22:09:10.284278,Liberal Democrat,,2938886,100.0,,,,,,11.87,,,,,
2017-04-30T22:09:10.284278,UKIP,,3614201,90.0,,,,,,11.87,,,,,
2017-04-30T22:09:10.284278,Green,,2938887,100.0,,,,,,11.87,,,,,
2017-05-01T10:09:20.984040,Conservative,,1111885,,,,,,,,,,,,
2017-05-01T10:09:20.984040,Labour,,1111884,21.0,18.5,,,,,11.87,11.87,,,,
2017-05-01T10:09:20.984040,Liberal Democrat,,2938886,100.0,,,,,,11.87,,,,,
2017-05-01T10:09:20.984040,UKIP,,3614201,90.0,,,,,,11.87,,,,,
2017-05-01T10:09:20.984040,Green,,2938887,100.0,,,,,,11.87,,,,,
2017-05-01T22:09:27.888284,Conservative,,1111885,,,,,,,,,,,,
2017-05-01T22:09:27.888284,Labour,,1111884,21.0,18.5,,,,,11.82,11.82,,,,
2017-05-01T22:09:27.888284,Liberal Democrat,,2938886,100.0,,,,,,11.82,,,,,
2017-05-01T22:09:27.888284,UKIP,,3614201,90.0,,,,,,11.82,,,,,
2017-05-01T22:09:27.888284,Green,,2938887,100.0,,,,,,11.82,,,,,
2017-05-02T10:09:09.552317,Conservative,,1111885,,,,,,,,,,,,
2017-05-02T10:09:09.552317,Labour,,1111884,21.0,18.5,,,,,11.82,11.82,,,,
2017-05-02T10:09:09.552317,Liberal Democrat,,2938886,100.0,,,,,,11.82,,,,,
2017-05-02T10:09:09.552317,UKIP,,3614201,90.0,,,,,,11.82,,,,,
2017-05-02T10:09:09.552317,Green,,2938887,100.0,,,,,,11.82,,,,,
2017-05-02T22:09:09.396061,Conservative,,1111885,,,,,,,,,,,,
2017-05-02T22:09:09.396061,Labour,,1111884,21.0,18.5,,,,,11.84,11.84,,,,
2017-05-02T22:09:09.396061,Liberal Democrat,,2938886,100.0,,,,,,11.84,,,,,
2017-05-02T22:09:09.396061,UKIP,,3614201,90.0,,,,,,11.84,,,,,
2017-05-02T22:09:09.396061,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-05-03T10:09:17.604281,Conservative,,1111885,,,,,,,,,,,,
2017-05-03T10:09:17.604281,Labour,,1111884,21.0,18.5,,,,,11.84,11.84,,,,
2017-05-03T10:09:17.604281,Liberal Democrat,,2938886,100.0,,,,,,11.84,,,,,
2017-05-03T10:09:17.604281,UKIP,,3614201,90.0,,,,,,11.84,,,,,
2017-05-03T10:09:17.604281,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-05-03T22:11:50.784072,Conservative,,1111885,,,,,,,,,,,,
2017-05-03T22:11:50.784072,Labour,,1111884,21.0,18.5,,,,,11.82,11.82,,,,
2017-05-03T22:11:50.784072,Liberal Democrat,,2938886,100.0,,,,,,11.82,,,,,
2017-05-03T22:11:50.784072,UKIP,,3614201,90.0,,,,,,11.82,,,,,
2017-05-03T22:11:50.784072,Green,,2938887,100.0,,,,,,11.82,,,,,
2017-05-04T10:09:22.304234,Conservative,,1111885,,,,,,,,,,,,
2017-05-04T10:09:22.304234,Labour,,1111884,21.0,18.5,,,,,11.8,11.8,,,,
2017-05-04T10:09:22.304234,Liberal Democrat,,2938886,100.0,,,,,,11.8,,,,,
2017-05-04T10:09:22.304234,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-04T10:09:22.304234,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-04T22:09:57.360376,Conservative,,1111885,,,,,,,,,,,,
2017-05-04T22:09:57.360376,Labour,,1111884,,,,,,,,,,,,
2017-05-04T22:09:57.360376,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-05-04T22:09:57.360376,UKIP,,3614201,,,,,,,,,,,,
2017-05-04T22:09:57.360376,Green,,2938887,,,,,,,,,,,,
2017-05-05T10:09:26.564083,Conservative,,1111885,,,,,,,,,,,,
2017-05-05T10:09:26.564083,Labour,,1111884,21.0,,,,,,11.8,,,,,
2017-05-05T10:09:26.564083,Liberal Democrat,,2938886,100.0,,,,,,11.8,,,,,
2017-05-05T10:09:26.564083,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-05T10:09:26.564083,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-05T22:09:25.664585,Conservative,,1111885,,,,,,,,,,,,
2017-05-05T22:09:25.664585,Labour,,1111884,21.0,18.5,,,,,11.8,11.8,,,,
2017-05-05T22:09:25.664585,Liberal Democrat,,2938886,100.0,,,,,,11.8,,,,,
2017-05-05T22:09:25.664585,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-05T22:09:25.664585,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-06T10:09:21.912513,Conservative,,1111885,,,,,,,,,,,,
2017-05-06T10:09:21.912513,Labour,,1111884,21.0,18.5,,,,,11.8,11.8,,,,
2017-05-06T10:09:21.912513,Liberal Democrat,,2938886,100.0,,,,,,11.8,,,,,
2017-05-06T10:09:21.912513,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-06T10:09:21.912513,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-06T22:09:31.237541,Conservative,,1111885,,,,,,,,,,,,
2017-05-06T22:09:31.237541,Labour,,1111884,21.0,18.5,,,,,11.8,11.8,,,,
2017-05-06T22:09:31.237541,Liberal Democrat,,2938886,100.0,,,,,,11.8,,,,,
2017-05-06T22:09:31.237541,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-06T22:09:31.237541,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-07T10:09:34.380082,Conservative,,1111885,,,,,,,,,,,,
2017-05-07T10:09:34.380082,Labour,,1111884,21.0,18.5,,,,,11.8,11.8,,,,
2017-05-07T10:09:34.380082,Liberal Democrat,,2938886,100.0,,,,,,11.8,,,,,
2017-05-07T10:09:34.380082,UKIP,,3614201,90.0,,,,,,11.8,,,,,
2017-05-07T10:09:34.380082,Green,,2938887,100.0,,,,,,11.8,,,,,
2017-05-08T10:09:21.037967,Conservative,,1111885,,,,,,,,,,,,
2017-05-08T10:09:21.037967,Labour,,1111884,21.0,18.5,,,,,11.86,11.86,,,,
2017-05-08T10:09:21.037967,Liberal Democrat,,2938886,100.0,,,,,,11.86,,,,,
2017-05-08T10:09:21.037967,UKIP,,3614201,90.0,,,,,,11.86,,,,,
2017-05-08T10:09:21.037967,Green,,2938887,100.0,,,,,,11.86,,,,,
2017-05-08T22:09:22.896681,Conservative,,1111885,,,,,,,,,,,,
2017-05-08T22:09:22.896681,Labour,,1111884,21.0,18.5,,,,,11.85,11.85,,,,
