date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-03-06T11:05:22.052098,Coalition,,2049782,,,,,,,,,,,,
2017-03-06T11:05:22.052098,Labor,,2049781,,,,95.0,,,,,,3.5892347761379138,,
2017-03-06T11:05:22.052098,Any Other Party,,1111887,2.0,,,,,,3.5892347761379138,,,,,
2017-03-06T23:05:24.693135,Coalition,,2049782,,,,,,,,,,,,
2017-03-06T23:05:24.693135,Labor,,2049781,,,,95.0,,,,,,3.5823114083983647,,
2017-03-06T23:05:24.693135,Any Other Party,,1111887,2.0,,,,,,3.5823114083983647,,,,,
2017-03-07T11:03:27.038175,Coalition,,2049782,,,,,,,,,,,,
2017-03-07T11:03:27.038175,Labor,,2049781,,,,95.0,,,,,,3.5858146329334244,,
2017-03-07T11:03:27.038175,Any Other Party,,1111887,2.0,,,,,,3.5858146329334244,,,,,
2017-03-07T23:03:33.396366,Coalition,,2049782,,,,990.0,,,,,,2.3104,,
2017-03-07T23:03:33.396366,Labor,,2049781,,,,95.0,,,,,,3.5927100827268776,,
2017-03-07T23:03:33.396366,Any Other Party,,1111887,2.0,,,,,,3.5927100827268776,,,,,
2017-03-08T11:03:27.156979,Coalition,,2049782,,,,990.0,,,,,,2.302,,
2017-03-08T11:03:27.156979,Labor,,2049781,,,,95.0,,,,,,3.5807615729218516,,
2017-03-08T11:03:27.156979,Any Other Party,,1111887,2.0,,,,,,3.5807615729218516,,,,,
2017-03-08T23:03:27.352379,Coalition,,2049782,1.5,,,990.0,,,35.7067738942159,,,2.3088,,
2017-03-08T23:03:27.352379,Labor,,2049781,1.4,,,95.0,,,35.7067738942159,,,3.5706773894215913,,
2017-03-08T23:03:27.352379,Any Other Party,,1111887,5.0,2.0,,,,,14.282709557686365,3.5706773894215913,,,,
2017-03-09T11:03:27.409535,Coalition,,2049782,1.5,,,990.0,,,35.52818423164784,,,2.3018,,
2017-03-09T11:03:27.409535,Labor,,2049781,1.4,,,,,,35.52818423164784,,,,,
2017-03-09T11:03:27.409535,Any Other Party,,1111887,5.0,,,,,,14.211273692659136,,,,,
2017-03-09T23:03:31.624505,Coalition,,2049782,1.5,,,990.0,,,35.450731165545754,,,2.2982,,
2017-03-09T23:03:31.624505,Labor,,2049781,1.4,,,,,,35.450731165545754,,,,,
