date,date_bet,bet_delay,bsp_reconciled,complete,inplay,number_of_winners,number_of_runners,number_of_active_runners,last_match_time,total_matched,total_available,cross_matching,runners_voidable,version,status
2017-04-28T10:10:28.829372,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,0.0,False,False,1632002228,OPEN
2017-04-28T22:10:13.736675,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,534.735,False,False,1632036045,OPEN
2017-04-29T10:10:31.032643,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,534.735,False,False,1632036045,OPEN
2017-04-29T22:10:10.440012,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,532.575,False,False,1634061205,OPEN
2017-04-30T10:10:21.769020,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,534.96,False,False,1634061205,OPEN
2017-04-30T22:10:10.800008,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,534.285,False,False,1634061205,OPEN
2017-05-01T10:10:22.932074,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,533.9250000000001,False,False,1634061205,OPEN
2017-05-01T22:10:28.908086,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,532.035,False,False,1634061205,OPEN
2017-05-02T10:10:09.923309,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,531.9686419999999,False,False,1634061205,OPEN
2017-05-02T22:10:09.494551,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,532.745514,False,False,1634061205,OPEN
2017-05-03T10:10:18.395886,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,532.62,False,False,1634061205,OPEN
2017-05-03T22:12:51.779802,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,532.001822,False,False,1634061205,OPEN
2017-05-04T10:10:24.096122,2017-06-08T06:00:00.000Z,0,False,False,False,1,5,5,,0.0,530.921798,False,False,1634061205,OPEN
2017-05-04T22:11:05.340275,2017-06-08T06:02:39.000Z,0,False,False,False,1,5,5,,0.0,0.011768,False,False,1639067765,OPEN
2017-05-05T10:10:27.182513,2017-06-08T06:02:39.000Z,0,False,False,False,1,5,5,,0.0,531.1018019999999,False,False,1639067765,OPEN
2017-05-05T22:10:28.703928,2017-06-08T06:02:39.000Z,0,False,False,False,1,5,5,,0.0,531.1918039999999,False,False,1639067765,OPEN
2017-05-06T10:10:31.992239,2017-06-08T06:02:39.000Z,0,False,False,False,1,5,5,,0.0,531.1918039999999,False,False,1639067765,OPEN
2017-05-06T22:10:33.203947,2017-06-08T06:02:39.000Z,0,False,False,False,1,5,5,2017-05-06T20:12:37.103Z,4.7216,531.1918039999999,False,False,1639067765,OPEN
2017-05-07T10:10:46.404346,2017-06-08T06:02:39.000Z,0,False,False,False,1,5,5,2017-05-06T20:12:37.103Z,4.7216,531.1918039999999,False,False,1639067765,OPEN
2017-05-08T10:10:21.404515,2017-06-08T06:02:39.000Z,0,False,False,False,1,5,5,2017-05-06T20:12:37.103Z,4.7424,533.531856,False,False,1639067765,OPEN
2017-05-08T22:10:23.208811,2017-06-08T06:02:39.000Z,0,False,False,False,1,5,5,2017-05-06T20:12:37.103Z,4.7392,533.1718480000001,False,False,1639067765,OPEN
2017-05-09T10:10:34.092674,2017-06-08T06:02:39.000Z,0,False,False,False,1,5,5,2017-05-06T20:12:37.103Z,4.7416,533.441854,False,False,1639067765,OPEN
2017-05-09T22:10:21.348559,2017-06-08T06:02:39.000Z,0,False,False,False,1,5,5,2017-05-06T20:12:37.103Z,4.7584,535.331896,False,False,1639067765,OPEN
