date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-01-04T03:29:08.093096,2017,2.1,10317013,2.02,,,,,,120.20999999999998,,,,,
2017-01-04T03:29:08.093096,2018,3.5,10317010,2.0,1.26,,,,,11.761,2.0,,,,
2017-01-04T03:29:08.093096,2019,3.5,10317011,2.1,1.26,,,,,11.761,2.0,,,,
2017-01-04T03:29:08.093096,2020 or later,2.04,11445915,1.5,,,,,,25.521999999999995,,,,,
2017-01-04T03:53:16.466036,2017,2.1,10317013,2.02,,,,,,120.20999999999998,,,,,
2017-01-04T03:53:16.466036,2018,3.5,10317010,2.0,1.26,,,,,11.761,2.0,,,,
2017-01-04T03:53:16.466036,2019,3.5,10317011,2.1,1.26,,,,,11.761,2.0,,,,
2017-01-04T03:53:16.466036,2020 or later,2.04,11445915,1.5,,,,,,25.521999999999995,,,,,
2017-01-04T05:07:02.137009,2017,2.1,10317013,2.02,,,10.0,,,120.2706630397824,,,11.767000000000001,,
2017-01-04T05:07:02.137009,2018,3.5,10317010,2.0,1.26,,,,,11.767000000000001,2.0005100306018364,,,,
2017-01-04T05:07:02.137009,2019,3.5,10317011,2.1,1.26,,,,,11.767000000000001,2.0005100306018364,,,,
2017-01-04T05:07:02.137009,2020 or later,2.04,11445915,1.5,,,10.0,,,25.534510030601837,,,11.767000000000001,,
2017-01-04T11:03:16.324906,2017,2.1,10317013,2.02,,,10.0,,,120.12756885413125,,,11.753,,
2017-01-04T11:03:16.324906,2018,3.5,10317010,2.0,,,,,,11.753,,,,,
2017-01-04T11:03:16.324906,2019,3.5,10317011,2.1,,,,,,11.753,,,,,
2017-01-04T11:03:16.324906,2020 or later,2.04,11445915,1.5,,,10.0,,,25.50412988779327,,,11.753,,
