date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-01-04T03:29:01.229401,CDU/CSU,1.49,1153290,1.49,1.46,1.45,,,,392.96,285.62936309665616,11.761,,,
2017-01-04T03:29:01.229401,SDP,5.5,2330762,5.4,5.1,5.0,,,,92.1549,16.228682462242954,22.41691338851218,,,
2017-01-04T03:29:01.229401,AfD,7.4,11737125,6.6,6.4,6.2,,,,27.22360248447205,12.840765722049687,52.370071128030446,,,
2017-01-04T03:29:01.229401,The Left,100.0,11737124,130.0,34.0,14.5,,,,12.006033751256728,16.142930777226496,11.7664278338645,,,
2017-01-04T03:29:01.229401,The Greens,930.0,3789290,120.0,14.5,4.4,,,,12.796230497900524,15.32392154229023,19.149024937614655,,,
2017-01-04T03:29:01.229401,FDP,830.0,3789288,160.0,19.5,4.4,,,,13.277775796794606,12.027848733763879,24.030219814941773,,,
2017-01-04T03:29:01.229401,Any Other Party,810.0,1111887,160.0,19.5,4.4,,,,12.077739337216865,13.52212573376388,24.030219814941773,,,
2017-01-04T03:53:09.881044,CDU/CSU,1.49,1153290,1.49,1.46,1.45,,,,392.96,285.62936309665616,11.761,,,
2017-01-04T03:53:09.881044,SDP,5.5,2330762,5.4,5.1,5.0,,,,92.1549,16.228682462242954,22.41691338851218,,,
2017-01-04T03:53:09.881044,AfD,7.4,11737125,6.6,6.4,6.2,,,,27.22360248447205,12.840765722049687,52.370071128030446,,,
2017-01-04T03:53:09.881044,The Left,100.0,11737124,130.0,34.0,14.5,,,,12.006033751256728,16.142930777226496,11.7664278338645,,,
2017-01-04T03:53:09.881044,The Greens,930.0,3789290,120.0,14.5,4.4,,,,12.796230497900524,15.32392154229023,19.149024937614655,,,
2017-01-04T03:53:09.881044,FDP,830.0,3789288,160.0,19.5,4.4,,,,13.277775796794606,12.027848733763879,24.030219814941773,,,
2017-01-04T03:53:09.881044,Any Other Party,810.0,1111887,160.0,19.5,4.4,,,,12.077739337216865,13.52212573376388,24.030219814941773,,,
