date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-23T22:05:43.250946,Conservative,,1111885,,,,,,,,,,,,
2017-04-23T22:05:43.250946,Labour,,1111884,,,,,,,,,,,,
2017-04-23T22:05:43.250946,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T22:05:43.250946,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T22:05:43.250946,Green,,2938887,,,,,,,,,,,,
2017-04-24T10:05:33.449545,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T10:05:33.449545,Labour,,1111884,,,,,,,,,,,,
2017-04-24T10:05:33.449545,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T10:05:33.449545,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T10:05:33.449545,Green,,2938887,,,,,,,,,,,,
2017-04-24T22:05:33.928560,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T22:05:33.928560,Labour,,1111884,,,,,,,,,,,,
2017-04-24T22:05:33.928560,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T22:05:33.928560,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T22:05:33.928560,Green,,2938887,,,,,,,,,,,,
2017-04-25T10:05:37.315979,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T10:05:37.315979,Labour,,1111884,,,,,,,,,,,,
2017-04-25T10:05:37.315979,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T10:05:37.315979,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T10:05:37.315979,Green,,2938887,,,,,,,,,,,,
2017-04-25T22:05:32.020147,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T22:05:32.020147,Labour,,1111884,,,,,,,,,,,,
2017-04-25T22:05:32.020147,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T22:05:32.020147,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T22:05:32.020147,Green,,2938887,,,,,,,,,,,,
2017-04-26T10:05:32.789728,Conservative,,1111885,,,,,,,,,,,,
2017-04-26T10:05:32.789728,Labour,,1111884,,,,,,,,,,,,
2017-04-26T10:05:32.789728,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T10:05:32.789728,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T10:05:32.789728,Green,,2938887,,,,,,,,,,,,
2017-04-26T22:05:33.530727,Conservative,,1111885,,,,,,,,,,,,
2017-04-26T22:05:33.530727,Labour,,1111884,,,,,,,,,,,,
2017-04-26T22:05:33.530727,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T22:05:33.530727,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T22:05:33.530727,Green,,2938887,,,,,,,,,,,,
2017-04-27T10:04:08.126301,Conservative,,1111885,,,,,,,,,,,,
2017-04-27T10:04:08.126301,Labour,,1111884,,,,,,,,,,,,
2017-04-27T10:04:08.126301,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T10:04:08.126301,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T10:04:08.126301,Green,,2938887,,,,,,,,,,,,
2017-04-27T22:04:12.684148,Conservative,,1111885,,,,,,,,,,,,
2017-04-27T22:04:12.684148,Labour,,1111884,,,,,,,,,,,,
2017-04-27T22:04:12.684148,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T22:04:12.684148,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T22:04:12.684148,Green,,2938887,,,,,,,,,,,,
2017-04-28T10:04:13.743102,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:04:13.743102,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:04:13.743102,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:04:13.743102,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:04:13.743102,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:04:11.081496,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T22:04:11.081496,Labour,,1111884,,,,,,,,,,,,
2017-04-28T22:04:11.081496,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T22:04:11.081496,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T22:04:11.081496,Green,,2938887,,,,,,,,,,,,
2017-04-29T10:04:18.194623,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T10:04:18.194623,Labour,,1111884,,,,,,,,,,,,
2017-04-29T10:04:18.194623,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-29T10:04:18.194623,UKIP,,3614201,,,,,,,,,,,,
2017-04-29T10:04:18.194623,Green,,2938887,,,,,,,,,,,,
2017-04-29T22:04:10.152140,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T22:04:10.152140,Labour,,1111884,,,,,,,,,,,,
2017-04-29T22:04:10.152140,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-29T22:04:10.152140,UKIP,,3614201,,,,,,,,,,,,
2017-04-29T22:04:10.152140,Green,,2938887,,,,,,,,,,,,
2017-04-30T10:04:10.019733,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T10:04:10.019733,Labour,,1111884,,,,,,,,,,,,
2017-04-30T10:04:10.019733,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-30T10:04:10.019733,UKIP,,3614201,,,,,,,,,,,,
2017-04-30T10:04:10.019733,Green,,2938887,,,,,,,,,,,,
2017-04-30T22:04:09.839485,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T22:04:09.839485,Labour,,1111884,,,,,,,,,,,,
2017-04-30T22:04:09.839485,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-30T22:04:09.839485,UKIP,,3614201,,,,,,,,,,,,
2017-04-30T22:04:09.839485,Green,,2938887,,,,,,,,,,,,
2017-05-01T10:04:10.368466,Conservative,,1111885,,,,,,,,,,,,
2017-05-01T10:04:10.368466,Labour,,1111884,,,,,,,,,,,,
