date,date_bet,bet_delay,bsp_reconciled,complete,inplay,number_of_winners,number_of_runners,number_of_active_runners,last_match_time,total_matched,total_available,cross_matching,runners_voidable,version,status
2017-04-23T22:06:17.579444,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,0.0,False,False,1628470228,OPEN
2017-04-24T10:06:02.934026,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,0.0,False,False,1628470228,OPEN
2017-04-24T22:06:02.886330,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,0.0,False,False,1628470228,OPEN
2017-04-25T10:06:06.713462,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,11.768,False,False,1628470228,OPEN
2017-04-25T22:05:59.896070,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,11.745000000000001,False,False,1628470228,OPEN
2017-04-26T10:06:03.686821,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,11.768,False,False,1628470228,OPEN
2017-04-26T22:06:03.399210,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,11.801556,False,False,1628470228,OPEN
2017-04-27T10:06:13.071540,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,11.841,False,False,1628470228,OPEN
2017-04-28T10:06:52.276690,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,11.829,False,False,1628470228,OPEN
2017-04-28T22:06:45.892989,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,83.181,False,False,1628470228,OPEN
2017-04-29T10:06:59.043114,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,83.181,False,False,1628470228,OPEN
2017-04-29T22:06:47.052245,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,82.845,False,False,1628470228,OPEN
2017-04-30T10:06:53.724385,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,83.21600000000001,False,False,1628470228,OPEN
2017-04-30T22:06:46.920030,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,83.111,False,False,1628470228,OPEN
2017-05-01T10:06:50.652262,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,83.055,False,False,1628470228,OPEN
2017-05-01T22:06:54.564485,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,82.761,False,False,1628470228,OPEN
2017-05-02T10:06:46.394904,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,82.758821,False,False,1628470228,OPEN
2017-05-02T22:06:45.935762,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,82.889676,False,False,1628470228,OPEN
2017-05-03T10:06:51.348087,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,82.852,False,False,1628470228,OPEN
