date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-01-04T03:28:54.373081,Donald Trump,2.32,10874213,2.24,2.22,2.2,,,,197.48137701863354,256.76639405026907,559.2470816489729,,,
2017-01-04T03:28:54.373081,Mike Pence,10.5,4296631,10.5,9.4,9.2,,,,13.82,26.937774626144925,11.761,,,
2017-01-04T03:28:54.373081,Elizabeth Warren,12.5,6364522,12.5,12.0,11.5,,,,17.65,34.77733751256727,13.910935005026907,,,
2017-01-04T03:28:54.373081,Joe Biden,27.0,6816445,20.0,18.5,16.0,,,,15.694743385719681,16.251374005026907,16.573139,,,
2017-01-04T03:28:54.373081,Michelle Obama,17.5,8313395,17.5,17.0,16.0,,,,15.214385621118012,13.056599999999998,19.485649005026907,,,
2017-01-04T03:28:54.373081,Cory Booker,32.0,7438258,27.0,21.0,16.5,,,,28.588663005026905,12.859489502513451,14.101439000000001,,,
2017-01-04T03:28:54.373081,Paul Ryan,42.0,5029320,28.0,26.0,22.0,,,,16.656640242236023,12.835967502513453,13.988545502513455,,,
2017-01-04T03:28:54.373081,Julian Castro,55.0,8313393,55.0,40.0,28.0,,,,46.45670251256727,19.818479253770178,15.379639003016145,,,
2017-01-04T03:28:54.373081,Hillary Clinton,26.0,1171623,25.0,15.0,14.5,,,,14.406098496894408,16.500683,11.761,,,
2017-01-04T03:28:54.373081,Bernie Sanders,50.0,6761309,44.0,36.0,27.0,,,,23.61173962111801,12.291411431900169,23.397345502513453,,,
2017-01-04T03:28:54.373081,Marco Rubio,70.0,5075277,55.0,21.0,20.0,,,,12.78540125377018,14.012067502513451,11.761,,,
2017-01-04T03:28:54.373081,Nikki Haley,80.0,6196629,40.0,32.0,28.0,,,,23.409474626144917,19.919611751256724,14.101439000000001,,,
2017-01-04T03:28:54.373081,Andrew Cuomo,75.0,6816444,65.0,50.0,46.0,,,,24.268853756283637,12.015093248151134,15.176406502513453,,,
2017-01-04T03:28:54.373081,Ted Cruz,80.0,6886678,50.0,44.0,34.0,,,,16.125752002010763,19.021126999407862,11.863100003016145,,,
2017-01-04T03:28:54.373081,Amy Klobuchar,90.0,6886665,75.0,70.0,28.0,,,,16.340745502513453,17.388668756283636,13.970941496894408,,,
2017-01-04T03:28:54.373081,Michael Bloomberg,85.0,2710860,65.0,55.0,42.0,,,,22.101781870424034,11.761,14.101439000000001,,,
2017-01-04T03:28:54.373081,Kamala Harris,110.0,12126964,40.0,20.0,18.5,,,,12.133326502513453,19.981939,14.101439000000001,,,
2017-01-04T03:28:54.373081,Tim Kaine,80.0,3110151,75.0,65.0,13.0,,,,16.453639,17.94615949689441,13.701564999999999,,,
2017-01-04T03:28:54.373081,Newt Gingrich,530.0,1498367,170.0,11.0,5.1,,,,13.5779922527648,22.651685999999994,117.60999999999999,,,
2017-01-04T03:28:54.373081,John Kasich,110.0,2898345,60.0,32.0,28.0,,,,13.571690751256726,17.579172751256728,22.804578999999993,,,
2017-01-04T03:28:54.373081,Ivanka Trump,180.0,11415714,80.0,34.0,5.0,,,,13.228005251759416,17.817672085417218,60.561378,,,
2017-01-04T03:28:54.373081,Catherine Cortez Masto,450.0,12142997,60.0,46.0,32.0,,,,15.250711245696637,16.251374005026907,15.069835385719681,,,
2017-01-04T03:28:54.373081,Trey Gowdy,200.0,10841384,44.0,32.0,30.0,,,,20.156026005026906,12.717635385719682,34.77733751256727,,,
2017-01-04T03:53:03.629508,Donald Trump,2.32,10874213,2.24,2.22,2.2,,,,197.48137701863354,256.76639405026907,559.2470816489729,,,
2017-01-04T03:53:03.629508,Mike Pence,10.5,4296631,10.5,9.4,9.2,,,,13.82,26.937774626144925,11.761,,,
2017-01-04T03:53:03.629508,Elizabeth Warren,12.5,6364522,12.5,12.0,11.5,,,,17.65,34.77733751256727,13.910935005026907,,,
2017-01-04T03:53:03.629508,Joe Biden,27.0,6816445,20.0,18.5,16.0,,,,15.694743385719681,16.251374005026907,16.573139,,,
2017-01-04T03:53:03.629508,Michelle Obama,17.5,8313395,17.5,17.0,16.0,,,,15.214385621118012,13.056599999999998,19.485649005026907,,,
2017-01-04T03:53:03.629508,Cory Booker,32.0,7438258,27.0,21.0,16.5,,,,28.588663005026905,12.859489502513451,14.101439000000001,,,
2017-01-04T03:53:03.629508,Paul Ryan,42.0,5029320,28.0,26.0,22.0,,,,16.656640242236023,12.835967502513453,13.988545502513455,,,
